car_id,brand,model,year,engine_hp,engine_cylinders,fuel_type,transmission,driven_wheels,doors,market_category,price,popularity_score,popularity_level
1752,Chevrolet,Tahoe,2017,206,4,Hybrid,CVT,AWD,5,Truck,28206,672,High
1753,Volvo,S60,2018,628,12,Petrol,CVT,RWD,2,Hatchback,46173,475,Low
1754,Mercedes,E-Class,2017,160,4,Petrol,Automatic,RWD,4,SUV,26063,579,Medium
1755,Aston Martin,DB11,2023,147,4,Hybrid,Automatic,RWD,5,SUV,35941,744,High
1756,Honda,Pilot,2023,124,4,Petrol,Manual,AWD,4,Truck,43826,646,Medium
1757,Mini,Countryman,2019,202,4,Petrol,CVT,RWD,4,Sedan,33355,505,Low
1758,Aston Martin,DB11,2023,183,4,Hybrid,Automatic,RWD,4,Truck,37982,737,High
1759,Kia,K5,2024,113,4,Petrol,CVT,FWD,5,Truck,42297,756,High
1760,Alfa Romeo,Giulia,2020,311,6,Diesel,Automatic,RWD,4,SUV,34500,584,Medium
1761,Audi,Q7,2015,176,4,Electric,Automatic,FWD,5,Sedan,28559,570,Low
1762,BMW,X3,2022,315,6,Diesel,Automatic,AWD,4,Coupe,37714,618,Medium
1763,Hyundai,Elantra,2015,284,6,Petrol,Automatic,AWD,4,Sedan,22292,471,Low
1764,Lexus,ES,2015,279,6,Petrol,Automatic,FWD,4,Sedan,28006,505,Low
1765,Toyota,Corolla,2015,295,6,Petrol,Automatic,FWD,4,Van,23645,547,Low
1766,Aston Martin,Vantage,2022,415,8,Diesel,CVT,FWD,5,SUV,47975,657,High
1767,Mazda,CX-50,2016,129,4,Petrol,Automatic,FWD,4,SUV,22311,619,Medium
1768,Kia,Sorento,2017,275,6,Hybrid,Automatic,FWD,4,SUV,27537,680,High
1769,Lexus,IS,2015,268,6,Electric,CVT,FWD,4,Sedan,32679,627,Medium
1770,Kia,Telluride,2017,428,8,Petrol,Automatic,AWD,4,Coupe,33291,615,Medium
1771,Toyota,Camry,2022,377,8,Petrol,Automatic,AWD,5,SUV,43080,642,Medium
1772,Genesis,G70,2023,138,4,Diesel,Automatic,FWD,4,Sedan,34578,603,Medium
1773,Kia,Sportage,2019,124,4,Petrol,Automatic,RWD,5,SUV,25853,576,Low
1774,Volkswagen,Jetta,2016,181,4,Electric,Automatic,FWD,4,SUV,22829,487,Low
1775,Toyota,Camry,2016,197,4,Electric,Automatic,AWD,4,SUV,27695,563,Low
1776,BMW,X5,2023,286,6,Petrol,Automatic,FWD,4,SUV,41513,629,Medium
1777,Alfa Romeo,Giulia,2022,206,4,Hybrid,Automatic,RWD,2,Sedan,34954,597,Medium
1778,Volvo,S60,2015,90,4,Diesel,Automatic,AWD,4,Hatchback,19248,400,Low
1779,Audi,A6,2016,138,4,Hybrid,CVT,AWD,4,SUV,21834,620,Medium
1780,Audi,Q7,2020,297,6,Petrol,Manual,AWD,4,Sedan,41468,645,Medium
1781,Porsche,Panamera,2021,574,12,Petrol,Automatic,FWD,5,Sedan,47758,695,High
1782,Jeep,Grand Cherokee,2018,131,4,Hybrid,Manual,AWD,4,Truck,26446,428,Low
1783,Audi,A4,2022,273,6,Hybrid,Automatic,RWD,5,SUV,34948,773,High
1784,Mini,Cooper,2015,114,4,Petrol,Automatic,RWD,2,Sedan,22246,439,Low
1785,BMW,5 Series,2023,298,6,Petrol,Automatic,FWD,4,SUV,46926,712,High
1786,Ford,Mustang,2021,362,8,Petrol,CVT,FWD,4,Sedan,47268,625,Medium
1787,Porsche,911,2021,320,6,Petrol,Automatic,FWD,4,Sedan,43343,782,High
1788,Volvo,S60,2015,308,6,Petrol,Automatic,FWD,5,Truck,25626,573,Low
1789,Suzuki,Vitara,2017,336,6,Electric,Automatic,FWD,5,SUV,32225,558,Low
1790,Suzuki,Swift,2022,354,8,Petrol,Automatic,FWD,4,Van,40213,506,Low
1791,Volkswagen,Tiguan,2023,370,6,Hybrid,Automatic,RWD,5,SUV,47394,745,High
1792,Genesis,GV70,2022,420,8,Petrol,Manual,RWD,5,Van,54699,511,Low
1793,Mercedes,C-Class,2024,354,6,Petrol,Automatic,AWD,4,Sedan,46290,676,High
1794,Ford,Explorer,2021,189,4,Petrol,Manual,RWD,4,Sedan,37972,569,Low
1795,Ford,F-150,2020,297,6,Hybrid,Automatic,AWD,5,Coupe,40990,632,Medium
1796,Kia,Telluride,2018,683,12,Petrol,Automatic,AWD,4,Sedan,56933,671,High
1797,Subaru,Crosstrek,2017,445,8,Petrol,CVT,FWD,5,Sedan,35246,576,Low
1798,Suzuki,Swift,2020,90,4,Diesel,Automatic,RWD,4,Truck,27216,583,Medium
1799,Ford,Mustang,2022,590,12,Petrol,Manual,FWD,4,Van,57575,642,Medium
1800,Toyota,RAV4,2021,270,6,Petrol,Automatic,AWD,5,SUV,31455,461,Low
1801,Ferrari,Portofino,2015,202,4,Petrol,CVT,RWD,4,Van,28037,491,Low
1802,Jeep,Grand Cherokee,2015,262,6,Petrol,CVT,AWD,5,Coupe,28027,433,Low
1803,Kia,K5,2022,174,4,Petrol,Automatic,RWD,4,SUV,39043,652,High
1804,Porsche,Macan,2019,275,6,Petrol,Automatic,FWD,5,Hatchback,32101,590,Medium
1805,Ford,Escape,2022,628,12,Petrol,Automatic,RWD,4,SUV,58500,781,High
1806,Subaru,Crosstrek,2023,197,4,Petrol,Manual,FWD,4,SUV,45138,669,High
1807,Cadillac,XT5,2017,142,4,Hybrid,Automatic,FWD,4,Coupe,30175,604,Medium
1808,Mitsubishi,Eclipse Cross,2017,282,6,Petrol,Automatic,FWD,4,SUV,26758,522,Low
1809,Honda,Pilot,2018,272,6,Hybrid,Automatic,FWD,4,SUV,32022,594,Medium
1810,Cadillac,XT5,2015,401,8,Electric,Automatic,AWD,5,Sedan,32762,734,High
1811,Volvo,XC90,2019,252,6,Petrol,Manual,FWD,5,SUV,35426,480,Low
1812,Mercedes,GLC,2021,141,4,Petrol,Automatic,RWD,4,Sedan,35682,607,Medium
1813,BMW,5 Series,2019,182,4,Hybrid,Automatic,RWD,2,Sedan,27434,583,Medium
1814,Ford,F-150,2018,178,4,Electric,Automatic,AWD,4,SUV,27525,633,Medium
1815,Toyota,Highlander,2024,131,4,Petrol,Automatic,RWD,4,SUV,33436,606,Medium
1816,Cadillac,XT5,2018,631,12,Diesel,Automatic,AWD,4,SUV,44988,805,High
1817,Ram,3500,2023,226,4,Hybrid,Automatic,FWD,2,SUV,42264,712,High
1818,Lexus,ES,2023,90,4,Hybrid,Automatic,FWD,2,Truck,37501,796,High
1819,Cadillac,Escalade,2022,420,8,Petrol,Automatic,FWD,5,SUV,51008,716,High
1820,Tesla,Model Y,2022,164,4,Petrol,Automatic,FWD,4,Truck,35408,685,High
1821,Alfa Romeo,Stelvio,2021,392,8,Petrol,Automatic,FWD,5,Truck,47052,694,High
1822,Honda,Pilot,2019,308,6,Petrol,Automatic,RWD,4,SUV,31080,622,Medium
1823,Honda,Accord,2020,268,6,Petrol,Automatic,AWD,5,SUV,41218,590,Medium
1824,Audi,Q5,2021,365,8,Diesel,Manual,AWD,5,SUV,40661,769,High
1825,Ferrari,Portofino,2015,267,6,Petrol,CVT,AWD,5,Hatchback,24101,497,Low
1826,Ford,Explorer,2023,320,6,Diesel,Automatic,RWD,4,Van,47252,714,High
1827,BMW,X3,2016,260,6,Hybrid,Manual,FWD,4,Sedan,30595,619,Medium
1828,Kia,Telluride,2016,120,4,Petrol,Automatic,FWD,4,Truck,19215,524,Low
1829,Cadillac,Escalade,2021,347,8,Petrol,Automatic,FWD,4,Coupe,44604,614,Medium
1830,Mini,Cooper,2016,123,4,Petrol,Manual,AWD,2,SUV,24614,513,Low
1831,Volkswagen,Passat,2023,249,6,Hybrid,Automatic,AWD,4,SUV,42928,662,High
1832,Kia,K5,2024,573,12,Petrol,CVT,AWD,4,Truck,60231,792,High
1833,Audi,Q5,2024,177,4,Petrol,Automatic,RWD,4,Truck,42259,787,High
1834,Tesla,Model 3,2016,104,4,Hybrid,Automatic,FWD,5,Hatchback,25366,586,Medium
1835,Suzuki,Vitara,2015,169,4,Petrol,Automatic,FWD,4,SUV,19703,437,Low
1836,Nissan,Murano,2022,487,8,Petrol,CVT,AWD,4,Van,44852,703,High
1837,Chevrolet,Equinox,2018,122,4,Petrol,Manual,FWD,5,SUV,28469,621,Medium
1838,Alfa Romeo,Stelvio,2016,173,4,Hybrid,Automatic,FWD,5,SUV,25463,546,Low
1839,Subaru,Crosstrek,2021,189,4,Electric,Automatic,RWD,4,SUV,38580,697,High
1840,Chevrolet,Malibu,2024,631,12,Petrol,Automatic,RWD,4,Hatchback,70638,807,High
1841,Aston Martin,Vantage,2015,553,12,Petrol,Automatic,FWD,4,Sedan,42124,655,High
1842,Porsche,911,2022,312,6,Petrol,Manual,FWD,4,Truck,46214,695,High
1843,Hyundai,Elantra,2024,259,6,Petrol,Automatic,FWD,5,SUV,50304,714,High
1844,Toyota,RAV4,2017,409,8,Diesel,CVT,FWD,4,Hatchback,34082,551,Low
1845,Buick,Encore,2022,90,4,Diesel,Automatic,FWD,4,Sedan,42232,631,Medium
1846,Chevrolet,Tahoe,2015,103,4,Petrol,Automatic,AWD,5,Hatchback,21940,460,Low
1847,Genesis,GV70,2019,242,4,Hybrid,Automatic,FWD,5,Sedan,28830,583,Medium
1848,Alfa Romeo,Stelvio,2023,312,6,Electric,Automatic,RWD,4,SUV,50721,730,High
1849,Suzuki,Swift,2024,561,12,Petrol,Automatic,RWD,4,SUV,56777,688,High
1850,Suzuki,Vitara,2023,240,6,Petrol,Automatic,AWD,2,Sedan,39078,727,High
1851,Ford,F-150,2019,524,8,Petrol,Automatic,FWD,4,SUV,44416,678,High
1852,Ferrari,Portofino,2024,272,6,Electric,Automatic,FWD,4,SUV,50815,696,High
1853,Nissan,Altima,2024,283,6,Petrol,Automatic,FWD,4,SUV,46752,607,Medium
1854,Toyota,Corolla,2015,119,4,Electric,Automatic,FWD,4,SUV,24208,427,Low
1855,Honda,Civic,2020,170,4,Diesel,Automatic,RWD,2,Coupe,38034,542,Low
1856,Suzuki,Vitara,2020,602,12,Hybrid,Automatic,RWD,4,SUV,43169,625,Medium
1857,Chevrolet,Tahoe,2022,149,4,Petrol,Automatic,RWD,3,SUV,34847,648,High
1858,Honda,CR-V,2021,258,4,Petrol,Automatic,FWD,2,SUV,37818,783,High
1859,Subaru,WRX,2020,399,8,Petrol,Automatic,RWD,4,Truck,46183,785,High
1860,Volvo,S90,2019,150,4,Petrol,CVT,RWD,5,SUV,25310,491,Low
1861,Tesla,Model 3,2024,421,8,Petrol,Automatic,RWD,4,Coupe,54160,770,High
1862,Aston Martin,Vantage,2022,363,8,Petrol,Automatic,FWD,5,SUV,43929,674,High
1863,Tesla,Model 3,2023,625,12,Diesel,Automatic,AWD,2,Hatchback,57639,743,High
1864,Mercedes,E-Class,2018,463,8,Diesel,Automatic,RWD,5,SUV,42531,595,Medium
1865,Kia,Sportage,2019,156,4,Electric,CVT,AWD,5,SUV,35910,647,High
1866,Aston Martin,Vantage,2015,241,6,Diesel,CVT,RWD,4,SUV,25593,548,Low
1867,Volkswagen,Golf,2024,189,4,Diesel,Automatic,AWD,4,SUV,41220,692,High
1868,Nissan,Altima,2019,415,8,Diesel,CVT,AWD,4,SUV,33668,617,Medium
1869,Ford,Mustang,2024,312,6,Hybrid,Automatic,FWD,4,Hatchback,43863,721,High
1870,Aston Martin,DB11,2015,169,4,Petrol,Automatic,FWD,4,SUV,19370,594,Medium
1871,Chevrolet,Malibu,2022,196,4,Hybrid,CVT,FWD,4,Coupe,37662,716,High
1872,Chevrolet,Malibu,2024,192,4,Petrol,Automatic,AWD,4,Sedan,42599,698,High
1873,Aston Martin,Vantage,2015,300,6,Diesel,Automatic,AWD,4,Sedan,20935,573,Low
1874,Audi,Q5,2024,122,4,Electric,CVT,FWD,3,Hatchback,40903,753,High
1875,Alfa Romeo,Stelvio,2022,410,8,Diesel,Automatic,FWD,5,Coupe,42490,613,Medium
1876,Volvo,XC60,2020,145,4,Petrol,CVT,FWD,4,SUV,31531,540,Low
1877,Volkswagen,Tiguan,2022,121,4,Petrol,Automatic,FWD,5,Truck,39068,672,High
1878,Volvo,XC60,2024,109,4,Petrol,Automatic,AWD,4,SUV,35787,688,High
1879,Buick,Enclave,2020,96,4,Hybrid,Automatic,RWD,4,Hatchback,38636,671,High
1880,Nissan,Sentra,2016,158,4,Petrol,Manual,AWD,5,SUV,18504,494,Low
1881,Honda,CR-V,2017,265,6,Petrol,Automatic,RWD,4,Sedan,31717,567,Low
1882,Ram,3500,2021,323,6,Petrol,Manual,FWD,4,Sedan,44785,718,High
1883,Honda,Accord,2016,128,4,Petrol,Manual,FWD,5,SUV,19747,611,Medium
1884,Lexus,ES,2019,384,8,Electric,Automatic,FWD,4,SUV,41006,677,High
1885,Kia,K5,2019,203,4,Petrol,Automatic,RWD,4,Sedan,38870,659,High
1886,Chevrolet,Tahoe,2021,312,6,Petrol,Automatic,RWD,3,Coupe,42979,599,Medium
1887,Cadillac,Escalade,2017,260,6,Petrol,Automatic,FWD,5,SUV,29058,595,Medium
1888,BMW,X3,2019,253,6,Petrol,Automatic,FWD,4,Truck,30584,499,Low
1889,Ford,Mustang,2022,487,8,Hybrid,CVT,FWD,4,Sedan,54153,734,High
1890,Suzuki,Vitara,2020,383,8,Hybrid,CVT,RWD,4,Coupe,43022,554,Low
1891,Alfa Romeo,Stelvio,2024,152,4,Petrol,CVT,FWD,4,SUV,41647,628,Medium
1892,Tesla,Model S,2016,304,6,Diesel,Automatic,FWD,4,Sedan,30212,652,High
1893,Nissan,Rogue,2024,243,6,Petrol,Automatic,RWD,5,Van,34622,568,Low
1894,Nissan,Altima,2021,277,6,Petrol,Automatic,FWD,4,Truck,37170,455,Low
1895,Jeep,Cherokee,2024,263,6,Hybrid,Automatic,FWD,5,Hatchback,46666,684,High
1896,Hyundai,Sonata,2024,288,6,Hybrid,Automatic,AWD,5,Sedan,44848,591,Medium
1897,Cadillac,Escalade,2018,165,4,Diesel,CVT,FWD,4,SUV,31521,515,Low
1898,Aston Martin,Vantage,2023,179,4,Hybrid,Automatic,FWD,4,Coupe,37655,675,High
1899,Mazda,CX-50,2023,120,4,Hybrid,Automatic,FWD,4,Sedan,38846,702,High
1900,Suzuki,Swift,2021,141,4,Petrol,CVT,FWD,4,Sedan,29521,603,Medium
1901,Lexus,IS,2018,235,6,Petrol,Automatic,FWD,4,Truck,26639,561,Low
1902,Honda,Pilot,2016,131,4,Petrol,Automatic,RWD,4,Coupe,28624,519,Low
1903,Volkswagen,Passat,2020,208,4,Electric,Automatic,AWD,5,SUV,36447,673,High
1904,Ferrari,488 GTB,2019,437,8,Diesel,Manual,FWD,4,Sedan,39395,572,Low
1905,Subaru,Forester,2019,185,4,Petrol,Automatic,FWD,4,SUV,28358,654,High
1906,Audi,Q7,2022,155,4,Petrol,Automatic,FWD,5,Hatchback,37601,597,Medium
1907,Toyota,Corolla,2023,186,4,Petrol,Automatic,AWD,4,Sedan,27318,652,High
1908,Subaru,WRX,2024,433,8,Petrol,CVT,FWD,3,SUV,55415,760,High
1909,Aston Martin,DB11,2023,107,4,Diesel,Automatic,FWD,5,Van,35469,623,Medium
1910,Subaru,Crosstrek,2015,117,4,Petrol,Automatic,AWD,5,SUV,18322,587,Medium
1911,Buick,Encore,2015,407,8,Petrol,CVT,FWD,5,SUV,33619,559,Low
1912,Lexus,RX,2018,248,6,Hybrid,Automatic,AWD,5,Coupe,30401,548,Low
1913,Subaru,WRX,2017,414,8,Diesel,Automatic,FWD,2,Hatchback,35934,650,High
1914,Mercedes,GLC,2021,284,6,Petrol,Automatic,FWD,4,Sedan,31445,497,Low
1915,Mini,Countryman,2022,135,4,Petrol,Automatic,FWD,5,Hatchback,34431,578,Medium
1916,Toyota,Highlander,2018,177,4,Petrol,Automatic,FWD,4,SUV,18374,510,Low
1917,Ferrari,488 GTB,2015,323,6,Petrol,Automatic,RWD,5,Van,27952,513,Low
1918,Mercedes,GLE,2020,377,8,Petrol,Automatic,FWD,2,Van,38607,576,Low
1919,Nissan,Sentra,2015,177,4,Petrol,Automatic,AWD,4,Truck,19117,507,Low
1920,Cadillac,XT5,2018,191,4,Hybrid,Manual,FWD,4,Hatchback,29240,678,High
1921,Ford,Explorer,2022,99,4,Hybrid,Automatic,FWD,4,Hatchback,34350,667,High
1922,Volvo,XC90,2021,134,4,Petrol,Automatic,FWD,2,SUV,29820,508,Low
1923,Mercedes,E-Class,2023,144,4,Electric,Automatic,AWD,5,Hatchback,44938,719,High
1924,Volkswagen,Passat,2019,261,6,Electric,Automatic,FWD,4,Sedan,35106,622,Medium
1925,Mini,Countryman,2020,153,4,Hybrid,Manual,AWD,5,Truck,31153,578,Medium
1926,Suzuki,Swift,2017,383,8,Petrol,CVT,RWD,5,SUV,35164,592,Medium
1927,Mercedes,E-Class,2015,318,6,Diesel,Automatic,FWD,2,Truck,25170,497,Low
1928,BMW,X5,2023,294,6,Diesel,Automatic,AWD,4,SUV,44943,692,High
1929,Lexus,NX,2023,138,4,Petrol,Automatic,AWD,4,SUV,42340,754,High
1930,Audi,Q7,2016,164,4,Petrol,CVT,AWD,5,Sedan,27354,608,Medium
1931,Ford,Mustang,2018,197,4,Petrol,Automatic,AWD,2,SUV,29701,598,Medium
1932,Toyota,Corolla,2015,139,4,Electric,Automatic,FWD,5,Hatchback,20477,478,Low
1933,Porsche,911,2021,295,6,Petrol,CVT,AWD,4,Sedan,45793,737,High
1934,Honda,Civic,2023,629,12,Petrol,Automatic,AWD,4,Sedan,55635,674,High
1935,Ford,F-150,2017,230,4,Petrol,Automatic,FWD,5,Coupe,28851,483,Low
1936,Mini,Countryman,2020,136,4,Petrol,Automatic,RWD,5,Hatchback,33551,577,Low
1937,Honda,Pilot,2015,311,8,Petrol,CVT,FWD,4,Hatchback,25026,599,Medium
1938,Nissan,Altima,2021,420,8,Petrol,Automatic,FWD,5,Sedan,41381,588,Medium
1939,Audi,A4,2020,301,6,Hybrid,Automatic,FWD,5,Sedan,37602,657,High
1940,BMW,X5,2017,262,6,Petrol,Automatic,RWD,4,SUV,29655,487,Low
1941,Honda,CR-V,2018,278,6,Hybrid,CVT,AWD,4,Truck,31879,699,High
1942,Mitsubishi,Eclipse Cross,2022,174,4,Electric,CVT,AWD,4,Van,34675,591,Medium
1943,Cadillac,XT5,2022,262,6,Electric,Automatic,RWD,4,SUV,45848,741,High
1944,Toyota,Corolla,2015,339,6,Petrol,Manual,FWD,4,Sedan,30373,453,Low
1945,Tesla,Model S,2016,284,6,Electric,Automatic,FWD,4,Sedan,33648,633,Medium
1946,Suzuki,Vitara,2016,206,4,Hybrid,Automatic,RWD,4,SUV,21127,542,Low
1947,Mitsubishi,Lancer,2017,338,6,Petrol,Automatic,AWD,4,Sedan,29868,661,High
1948,Chevrolet,Equinox,2015,143,4,Petrol,Manual,AWD,4,SUV,24760,529,Low
1949,Chevrolet,Silverado,2018,331,6,Petrol,Automatic,AWD,4,SUV,29997,653,High
1950,Mini,Cooper,2020,370,8,Petrol,Automatic,FWD,4,SUV,34452,589,Medium
1951,Toyota,Corolla,2019,306,6,Petrol,Automatic,FWD,3,Truck,35596,575,Low
1952,Cadillac,Escalade,2020,142,4,Petrol,Automatic,AWD,4,SUV,37014,601,Medium
1953,Buick,Enclave,2020,314,6,Petrol,Automatic,FWD,3,SUV,44010,554,Low
1954,Buick,Encore,2022,169,4,Petrol,CVT,FWD,4,Sedan,38097,569,Low
1955,Subaru,Forester,2024,252,6,Diesel,Automatic,FWD,4,Coupe,44002,685,High
1956,Subaru,Forester,2017,211,4,Petrol,CVT,AWD,4,Sedan,31704,671,High
1957,Chevrolet,Equinox,2023,162,4,Electric,Automatic,AWD,5,SUV,36006,753,High
1958,Cadillac,XT5,2019,283,6,Petrol,Automatic,RWD,4,Sedan,39180,630,Medium
1959,BMW,5 Series,2017,315,6,Hybrid,Automatic,AWD,5,Hatchback,27554,627,Medium
1960,Chevrolet,Tahoe,2017,186,4,Petrol,Automatic,AWD,4,SUV,22485,576,Low
1961,Cadillac,XT5,2024,347,6,Petrol,Automatic,AWD,5,Sedan,54306,738,High
1962,Honda,CR-V,2015,384,8,Petrol,Automatic,FWD,5,SUV,33555,617,Medium
1963,Volvo,XC90,2020,391,8,Petrol,CVT,FWD,4,Truck,47019,661,High
1964,Suzuki,Swift,2018,382,8,Petrol,Manual,AWD,4,SUV,42732,538,Low
1965,Aston Martin,DB11,2018,128,4,Petrol,Automatic,FWD,2,SUV,25839,583,Medium
1966,Subaru,Crosstrek,2020,299,6,Hybrid,CVT,FWD,4,Hatchback,38895,598,Medium
1967,Mitsubishi,Eclipse Cross,2024,182,4,Petrol,CVT,AWD,4,SUV,44808,649,High
1968,Ford,Mustang,2017,280,6,Petrol,Automatic,RWD,4,Hatchback,33679,585,Medium
1969,Tesla,Model S,2023,169,4,Hybrid,Automatic,AWD,2,SUV,38957,702,High
1970,BMW,X3,2015,162,4,Hybrid,Automatic,FWD,5,Coupe,18471,566,Low
1971,Lexus,NX,2023,220,6,Electric,Automatic,AWD,4,Coupe,42049,734,High
1972,Ford,Explorer,2017,214,4,Electric,Automatic,FWD,4,Sedan,27967,612,Medium
1973,Mazda,Mazda3,2024,205,6,Hybrid,Automatic,FWD,4,Sedan,42004,640,Medium
1974,Tesla,Model 3,2022,387,8,Petrol,Automatic,FWD,5,Coupe,50936,712,High
1975,Mitsubishi,Lancer,2018,273,6,Hybrid,Automatic,FWD,5,SUV,32826,613,Medium
1976,Suzuki,Swift,2019,125,4,Electric,Automatic,FWD,5,Truck,27671,519,Low
1977,Mitsubishi,Outlander,2024,162,4,Petrol,Automatic,FWD,4,Sedan,39779,688,High
1978,Buick,Enclave,2016,149,4,Petrol,Automatic,FWD,5,Sedan,22865,497,Low
1979,Tesla,Model X,2015,165,4,Petrol,Automatic,RWD,4,SUV,28392,571,Low
1980,Suzuki,Vitara,2015,144,4,Petrol,Automatic,RWD,4,SUV,24460,438,Low
1981,Aston Martin,DB11,2020,126,4,Hybrid,Automatic,FWD,5,Sedan,34344,683,High
1982,Porsche,Macan,2016,267,6,Petrol,CVT,FWD,2,SUV,30262,548,Low
1983,Mazda,CX-5,2016,130,4,Petrol,Automatic,FWD,5,Coupe,25639,485,Low
1984,Mercedes,C-Class,2019,152,4,Electric,Automatic,FWD,4,Sedan,29090,519,Low
1985,Honda,CR-V,2016,280,6,Petrol,CVT,FWD,4,SUV,28465,533,Low
1986,Volkswagen,Golf,2018,152,4,Diesel,Automatic,RWD,5,SUV,24552,481,Low
1987,Volvo,S60,2017,146,4,Petrol,Manual,FWD,5,SUV,29787,502,Low
1988,Ferrari,Portofino,2021,119,4,Petrol,Automatic,AWD,4,Hatchback,35313,611,Medium
1989,Mazda,CX-50,2019,268,6,Electric,Automatic,AWD,4,SUV,34522,581,Medium
1990,Honda,Accord,2018,90,4,Hybrid,CVT,AWD,4,SUV,23787,670,High
1991,Ferrari,Portofino,2023,351,6,Hybrid,Automatic,FWD,4,Sedan,39392,676,High
1992,Buick,Enclave,2016,126,4,Petrol,Manual,RWD,5,Coupe,21554,588,Medium
1993,Aston Martin,Vantage,2023,318,6,Petrol,CVT,FWD,4,SUV,40541,646,Medium
1994,Suzuki,Swift,2021,379,8,Hybrid,Automatic,AWD,4,SUV,44205,544,Low
1995,Cadillac,Escalade,2015,391,8,Diesel,Automatic,AWD,4,Sedan,32795,695,High
1996,Genesis,G70,2015,181,4,Diesel,Automatic,FWD,5,Hatchback,27773,507,Low
1997,Cadillac,Escalade,2015,140,4,Petrol,Manual,FWD,4,Hatchback,21393,513,Low
1998,Ford,Escape,2016,206,4,Electric,Automatic,AWD,4,SUV,30070,685,High
1999,Alfa Romeo,Stelvio,2017,369,8,Petrol,Automatic,AWD,5,Hatchback,30891,622,Medium
2000,Audi,A6,2015,179,4,Petrol,Automatic,FWD,4,Sedan,26310,505,Low
2001,Jeep,Wrangler,2024,605,12,Petrol,CVT,RWD,5,Sedan,50936,634,Medium
2002,Ford,Escape,2016,331,6,Electric,Automatic,AWD,4,Truck,33078,558,Low
2003,Mercedes,GLE,2021,336,6,Petrol,Manual,FWD,2,Truck,41826,575,Low
2004,Suzuki,Vitara,2023,382,8,Petrol,Automatic,FWD,5,SUV,43001,644,Medium
2005,Mercedes,GLC,2023,115,4,Hybrid,Automatic,RWD,5,SUV,33828,681,High
2006,Volvo,XC60,2015,188,4,Petrol,Automatic,FWD,4,Sedan,24180,510,Low
2007,Cadillac,XT5,2021,309,6,Petrol,Automatic,FWD,4,Sedan,49232,641,Medium
2008,Mercedes,GLC,2023,210,4,Petrol,Automatic,AWD,4,SUV,40636,590,Medium
2009,Jeep,Cherokee,2023,280,6,Petrol,Manual,FWD,4,Van,39713,525,Low
2010,Alfa Romeo,Stelvio,2022,191,4,Petrol,Automatic,FWD,4,SUV,36801,612,Medium
2011,Volkswagen,Tiguan,2023,193,4,Electric,Automatic,AWD,4,SUV,41073,662,High
2012,Toyota,Camry,2015,303,8,Petrol,Automatic,FWD,4,SUV,32346,487,Low
2013,Mercedes,E-Class,2018,429,8,Petrol,Manual,FWD,5,SUV,39780,606,Medium
2014,Alfa Romeo,Giulia,2021,202,6,Petrol,Automatic,AWD,4,SUV,32496,664,High
2015,Mitsubishi,Lancer,2015,314,6,Electric,CVT,AWD,4,SUV,25136,570,Low
2016,Lexus,ES,2020,166,4,Petrol,Automatic,FWD,4,Sedan,30251,520,Low
2017,Audi,A4,2023,268,6,Electric,CVT,AWD,4,SUV,45482,700,High
2018,Kia,Sorento,2021,125,4,Diesel,Automatic,RWD,5,Sedan,31069,639,Medium
2019,Mazda,Mazda6,2015,272,6,Electric,Manual,FWD,4,SUV,26803,611,Medium
2020,Cadillac,Escalade,2019,311,6,Petrol,Automatic,FWD,5,Truck,37432,646,Medium
2021,Honda,CR-V,2023,120,4,Hybrid,Automatic,FWD,5,Sedan,35825,605,Medium
2022,Hyundai,Elantra,2019,248,6,Diesel,Automatic,FWD,5,Hatchback,32217,441,Low
2023,Subaru,Forester,2023,421,8,Hybrid,Automatic,AWD,5,Sedan,51250,822,High
2024,Mazda,Mazda3,2016,239,6,Hybrid,CVT,AWD,5,SUV,25552,663,High
2025,Buick,Enclave,2021,135,4,Petrol,Automatic,FWD,2,SUV,34322,634,Medium
2026,Cadillac,Escalade,2019,101,4,Petrol,CVT,FWD,4,Sedan,29719,676,High
2027,Ford,F-150,2023,163,4,Petrol,Manual,AWD,4,SUV,47892,657,High
2028,Mini,Cooper,2023,149,4,Petrol,Automatic,FWD,4,SUV,39274,550,Low
2029,Jeep,Compass,2019,90,4,Petrol,CVT,FWD,4,Hatchback,29131,592,Medium
2030,Porsche,Macan,2022,297,6,Diesel,Manual,AWD,4,Van,46770,692,High
2031,Volvo,S60,2018,301,6,Petrol,Manual,AWD,4,Coupe,30551,473,Low
2032,Mitsubishi,Lancer,2019,559,12,Petrol,Automatic,RWD,4,SUV,46234,663,High
2033,Ford,Escape,2024,328,6,Petrol,Automatic,RWD,5,SUV,51637,685,High
2034,Mitsubishi,Outlander,2022,90,4,Hybrid,Automatic,RWD,4,Hatchback,33838,600,Medium
2035,Volvo,XC90,2017,153,4,Hybrid,Automatic,FWD,5,SUV,32276,589,Medium
2036,Mini,Cooper,2015,122,4,Diesel,CVT,FWD,5,Coupe,22266,478,Low
2037,Volvo,S90,2015,158,4,Petrol,CVT,FWD,4,SUV,19899,519,Low
2038,Volvo,XC90,2019,442,8,Petrol,CVT,FWD,5,Truck,42377,617,Medium
2039,Suzuki,Vitara,2020,149,4,Petrol,Manual,RWD,2,SUV,32929,542,Low
2040,Alfa Romeo,Giulia,2020,257,6,Hybrid,Automatic,FWD,4,Sedan,40924,620,Medium
